,title,link,view,upload_date
474,디렉터 리액션 - 블랙핑크 - 'How You Like That' MV,https://youtube.com/watch?v=CKltAyS5Q8g&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,13만회,1개월 전
475,"블랙핑크 리사, 과감하게 올백 머리하고 불가리 행사 등장.",https://youtube.com/shorts/NKme5RLtrFQ,209만회,1개월 전
476,블랙핑크 낚시대로 댐장어 조지기,https://youtube.com/watch?v=Me2qclkF7HM&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,4.3천회,1개월 전
477,BLACKPINK 블랙핑크 BORN PINK ENCORE NJ MetLife 2023.08.11: DDU-DU DDU-DU 뚜두뚜두 + Forever Young fancam 직캠,https://youtube.com/watch?v=yjuO8wFndlE&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,47회,10시간 전
478,"다크나이트 제니와 지수의 케미, 블랙핑크 귀여운 출국 순간 (BLACKPINK : JENNIE JISOO)",https://youtube.com/shorts/UpGky76SAU8,40만회,3주 전
479,All Eyes on Jisoo 1 Blackpink Born Pink Encore1 @ MetLife 블랙핑크 지수,https://youtube.com/shorts/wfylbvUmqjw,7.4천회,1일 전
480,Pink Venom Lyrics - (블랙핑크 Pink Venom 가사) - BLACKPINK [Korean Lyrics /Han/가사],https://youtube.com/watch?v=neHwninn6e0&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,909회,1개월 전
481,블랙핑크 행복 지수 (BLACKPINK JISOO),https://youtube.com/shorts/Cx03erGAIcw,1.2만회,3일 전
482,무려 '32곡' 인 대왕 랜덤 플레이 댄스 ! | 32곡 | 랜덤 플레이 댄스 | 뉴진스 | 엔믹스 | 아이브 | 부석순 | 에스파 | 투바투 | 르세라핌 | 블랙핑크  | 방탄,https://youtube.com/watch?v=qoDWWXgUDo0&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,9.2만회,3주 전
483,심슨에나온 블랙핑크 럽식걸! (펄럭~),https://youtube.com/shorts/bxgJG3XDN3w,1.2천회,1개월 전
484,음악이 가진 힘 #shorts,https://youtube.com/shorts/pP4lfjJM8bg,15만회,1개월 전
485,BTS 뷔  ❤️블랙핑크 제니,https://youtube.com/shorts/c1nD70Sn-fA,728회,1개월 전
486,[블랙핑크] 한국 전통 부채춤을 활용한 코첼라 'Typa Girl' 무대,https://youtube.com/shorts/TIdGMF1c7JI,1.9천회,1개월 전
487,#블랙핑크 #BLACKPINK,https://youtube.com/shorts/JZBGtqTjrsI,3.3천회,1개월 전
488,"""블랙핑크 콘서트 티켓 취소!"" 뜨겁던 베트남 팬들의 '분노' #Shorts (MBC뉴스)",https://youtube.com/shorts/0kIgNj9eG4Y,21만회,1개월 전
489,[인터넷 와글와글] 블랙핑크 '셧다운' MV 5억뷰 돌파…역시 유튜브 퀸? [굿모닝 MBN],https://youtube.com/watch?v=HLAW8FZ1dt4&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,309회,12시간 전
490,BLACKPINK 블랙핑크 BORN PINK ENCORE IN NJ MetLife 2023.08.11 LISA 리사: MONEY [fancam 직캠],https://youtube.com/watch?v=O2bpoVKPGjc&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,2.4천회,1일 전
491,Pink Venom Lyrics - (블랙핑크 Pink Venom 가사) - BLACKPINK [Korean Lyrics /Han/가사],https://youtube.com/watch?v=Z2ALQpdh0dc&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,1.8만회,1개월 전
492,"이 유형은 반드시 '언더 메이크업' 하세요. (소녀시대 윤아,블랙핑크 로제,아이브 가을) | 좁은 눈두덩이,언더음영,애교살",https://youtube.com/watch?v=nlr8mUInWPQ&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,9.3천회,1개월 전
493,Rosé but black haired? 🖤블랙핑크 로제 흑발?,https://youtube.com/shorts/oKV7DpFVA6o,1.5천회,1개월 전
494,4K 230811 Blackpink ‘Tally’ Born Pink Encore MetLife1 NJ NY 블랙핑크,https://youtube.com/watch?v=bxjhDbeIOyY&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,4.3천회,1일 전
495,"로제,지수,제니,리사                     블랙핑크🖤🩷",https://youtube.com/shorts/4uLTH0rgN4I,126회,1일 전
496,blackpink performing in pouring rain 🌧️ #블랙핑크 #blackpink #kpop #shorts,https://youtube.com/shorts/1LRWxE0UtmU,794회,6시간 전
497,[4K] 230812 Blackpink 블랙핑크 Tally - Born Pink Encore - New Jersey Metlife Stadium Fancam 직캠,https://youtube.com/watch?v=q4aUUSO4ODc&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,155회,1일 전
498,귀여운 블랙핑크 인형소개,https://youtube.com/shorts/J_T_LIGs0Ew,1.9천회,1일 전
499,"YG 댄서들 퍼포먼스, 호주 멜번 블랙핑크 콘서트 #ygx 댄스 브레이크 10062023",https://youtube.com/watch?v=OcxwnCF0fFg&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,2.2천회,1개월 전
500,[아빠랑 해외여행] #11 블랙핑크 리사 🖤🩷 가족여행지 🇹🇭 아유타야 선셋투어 ✨ | 방콕의 밤,https://youtube.com/watch?v=SlDo2CxVEjY&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,544회,1개월 전
501,Blackpink playlist 2023 블랙핑크 플레이리스트,https://youtube.com/watch?v=9l2eIgY_Vco&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,494회,1개월 전
502,"they’re only getting older, baby 🥲 #블랙핑크 #blackpink #kpop #shorts",https://youtube.com/shorts/JT1N61lneeA,7.9천회,3일 전
503,블랙핑크 파리 앙코르 콘서트 BORN PINK ENOCRE @ Stade de France !blink plus experience,https://youtube.com/watch?v=zjl2CUfwVls&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,4.2천회,3주 전
504,4K 230811 Blackpink ‘Gone’ Rosé solo Born Pink Encore MetLife1 블랙핑크 로제,https://youtube.com/watch?v=GoR-JABeCYY&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,960회,2일 전
505,Jisoo Flower Blackpink Born Pink Encore1 @ MetLife 블랙핑크 지수 꽃,https://youtube.com/shorts/L4EcaL0JpQM,778회,1일 전
506,[블랙핑크] 제니 인사받고 폴짝뛰는 귀여운 직원분들 #shorts,https://youtube.com/shorts/97EAchaTcUA,413회,2일 전
507,[K-POP IN PUBLIC | ONE TAKE] BLACKPINK (블랙핑크) - AS IF IT'S YOUR LAST (마지막처럼) Dance Cover HEYDAY 4K,https://youtube.com/watch?v=nyCIaqmwOYU&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,642회,3일 전
508,"블랙핑크 지수, 메트라이프 스타디움서 'ALL EYES ON ME' 무대 멋진 안무 선보여",https://youtube.com/watch?v=N3GSyLNQJk4&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,1.7천회,1일 전
509,블랙핑크 지수 공항룩 패션 디올 비비안웨스트우드 던스트,https://youtube.com/shorts/YqqDmlvtZEk,489회,1일 전
510,🎧댄스샘과 아이들#블랙핑크#코레오#초등댄스#케이팝,https://youtube.com/shorts/zBcGeHDLzTg,335회,2일 전
511,"블랙핑크 제니, 팬들마저 돌아서게 만드는 미드석 충격적 안무 #디아이돌 #제니 #블랙핑크",https://youtube.com/shorts/3fvMQhBWYoU,3.8만회,1개월 전
512,열애설 터질 때마다 출렁…'블랙핑크' 멤버별 주가 흐름 보니,https://youtube.com/watch?v=SC19kztRYyo&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,847회,2일 전
513,[한글자막] 태국말 귀엽고 한국말 더 귀여운 블랙핑크 7주년 기념 리사의 단독 라이브 태국어 번역 한글자막,https://youtube.com/watch?v=3b-xmgnT9dU&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,2.6천회,1일 전
514,blackpink singing happy 7th birthday 🥳 #블랙핑크 #blackpink #kpop #shorts,https://youtube.com/shorts/pg70tWVxfPA,1.1천회,1일 전
515,Pink Venom Lyrics - (블랙핑크 Pink Venom 가사) - BLACKPINK [Korean Lyrics /Han/가사],https://youtube.com/watch?v=KZ9uDY81Qqk&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,440회,5일 전
516,화질 엄청 이상해요.. #직편 #블랙핑크 #제니 #리사 #로제 #지수,https://youtube.com/shorts/WnynXdbBY80,302회,9시간 전
517,230617 BLACKPINK JISOO 블랙핑크 지수 - 꽃 Flower @Sydney - BLACKPINK WORLD TOUR BORN PINK fancam 시드니 직캠 4k,https://youtube.com/watch?v=Kb5uSKMzK0M&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,35만회,1개월 전
518,12 #블랙핑크#제니#빌보드인터뷰#영어듣기말하기집중연습 #shorts,https://youtube.com/shorts/6poxKMviv1A,1.5천회,9시간 전
519,#지수 #존예 #꽃 #블랙핑크 #blackpink #커버곡 #노래방커버 #다음곡은,https://youtube.com/shorts/CGiks1Hqqio,1.6천회,22시간 전
520,Pink Food VS Black Food Challenge 블랙 핑크 음식 챌린지 by HUBABI,https://youtube.com/watch?v=ySR8ZFLq1Yw&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,4.7천회,4일 전
521,"Blackpink world Tour,Opening Song,New Jersey,   블랙핑크 월드 ㅌㅏㅇㅗㄹ,뉴저지,오프닝송,2023",https://youtube.com/watch?v=La3CjcCwvbU&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,593회,1일 전
522,"""루이비통 3세 가족과 여행"" 2차 열애설 휩싸인 블랙핑크 리사 #shorts",https://youtube.com/shorts/KRO_NAVEbqA,2.3천회,9시간 전
523,뒤 도는 순간 숨 멎이야 제니...,https://youtube.com/shorts/TrvfH3gH8Mg,339만회,1개월 전
524,Blackpink ‘Typa Girl’ Lyrics (블랙핑크 Typa Girl 가사) (Color Coded Lyrics),https://youtube.com/watch?v=6swNKI6ci_U&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,5.1만회,2주 전
525,밥풀 묻히고 출국한 블랙핑크 제니ㅋㅋ,https://youtube.com/shorts/9txf_8oYViQ,5.2천회,2일 전
526,🖤블랙핑크 7주년🩷블링크 모여라 Blackpink 7th🎉 #디제이 #dj #kpop #blackpink #케이팝 #shorts #블랙핑크 #koreadj #mixset,https://youtube.com/shorts/0sqSdq1Pcbs,940회,11시간 전
527,"""블랙핑크가 베트남을 살렸습니다""...베트남정부 공연반대자 입을 막어버린 이유...""346억원 수익, 하노이에 238만명 미쳤다. """,https://youtube.com/watch?v=UW5ilTnJZN4&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,10만회,7일 전
528,#지수꽃 향기만 남아~🌸 #JISOO_FLOWER #ME #JISOO #지수 #BLACKPINK #블랙핑크 #FLOWERchallenge #shorts,https://youtube.com/shorts/rAdO-gpBB1I,1.6천회,1일 전
529,44개국 시청률 1위 먹어버린 블랙핑크 제니 [디 아이돌] 화제+논란 미드 도대체 어떤 이야기일까? 총정리,https://youtube.com/watch?v=m9bONn_JjQc&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,21만회,1개월 전
530,제니 니플패치??,https://youtube.com/shorts/hpXAiObfrcw,61만회,1개월 전
531,[4K] 230812 Blackpink 블랙핑크 Pink Venom - Born Pink Encore - New Jersey Metlife Stadium Fancam 직캠,https://youtube.com/watch?v=pZQR0FNIBEM&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,753회,1일 전
532,[4K] 230812 Blackpink 블랙핑크 Rosé: Gone / On the Ground - Born Pink Encore - New Jersey Fancam 직캠,https://youtube.com/watch?v=j1a8jtuPQXg&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,287회,1일 전
533,[4K] 230812 Blackpink 블랙핑크 Kick It - Born Pink Encore - New Jersey Metlife Stadium Fancam 직캠,https://youtube.com/watch?v=hTg7AdMHxiQ&pp=ygUv67iU656Z7ZWR7YGsIGFmdGVyOjIwMjMtMDYtMTQgYmVmb3JlOjIwMjMtMDgtMTQ%3D,199회,1일 전
534,SH - Sợi Dây Thừng Khổng Lồ || Noob Pro vs Hacker Rope #shorts,https://youtube.com/shorts/OtD-N8MHEEE,195만회,2주 전
